order_id,customer_id,warehouse_id,order_date,status
40359,969,2,2024-05-18,Cancelled
25660,2333,3,2024-05-18,Completed
9568,1101,3,2024-05-18,Completed
36,840,3,2024-05-18,Completed
2821,1744,1,2024-05-18,Completed
24470,770,4,2024-05-18,Completed
21127,3871,4,2024-05-18,Completed
30255,2740,5,2024-05-18,Pending
7015,4040,2,2024-05-18,Completed
35734,1575,2,2024-05-18,Completed
21997,2632,2,2024-05-18,Completed
42650,4702,4,2024-05-18,Completed
21516,486,4,2024-05-18,Completed
32416,4825,3,2024-05-18,Completed
29772,184,1,2024-05-18,Completed
9175,2562,5,2024-05-18,Completed
11521,3702,3,2024-05-18,Completed
36281,1572,2,2024-05-18,Cancelled
13869,4380,3,2024-05-18,Completed
6788,4110,5,2024-05-18,Pending
33944,1023,1,2024-05-18,Pending
29023,2015,3,2024-05-18,Completed
9829,4538,5,2024-05-18,Completed
40673,3334,2,2024-05-18,Completed
35108,157,1,2024-05-18,Pending
2707,3421,3,2024-05-18,Completed
33347,1437,1,2024-05-18,Completed
48698,4304,1,2024-05-18,Completed
43261,1322,3,2024-05-18,Completed
36293,3639,1,2024-05-18,Completed
5011,1414,5,2024-05-18,Completed
9091,3724,3,2024-05-18,Cancelled
24290,4715,2,2024-05-18,Completed
26209,4461,4,2024-05-18,Completed
31846,2825,5,2024-05-18,Completed
27936,4029,2,2024-05-19,Pending
42662,3469,2,2024-05-19,Completed
35371,1183,4,2024-05-19,Completed
10649,4234,1,2024-05-19,Completed
15942,4974,2,2024-05-19,Completed
9650,3579,5,2024-05-19,Completed
49950,1283,5,2024-05-19,Completed
46364,3524,2,2024-05-19,Completed
8107,3540,4,2024-05-19,Completed
43606,3615,5,2024-05-19,Completed
41733,1241,4,2024-05-19,Completed
22899,3188,5,2024-05-19,Completed
15435,4361,1,2024-05-19,Completed
23933,244,2,2024-05-19,Completed
14297,626,5,2024-05-19,Completed
41775,4207,1,2024-05-19,Cancelled
35457,1706,2,2024-05-19,Completed
34989,4263,2,2024-05-19,Completed
10290,2682,2,2024-05-19,Completed
20452,41,1,2024-05-19,Completed
41280,3684,2,2024-05-19,Completed
38072,3127,2,2024-05-19,Completed
37591,3079,3,2024-05-19,Completed
23126,4987,3,2024-05-19,Completed
34199,3706,5,2024-05-19,Completed
12428,3546,5,2024-05-19,Completed
15003,1637,2,2024-05-19,Pending
31632,3435,4,2024-05-19,Completed
47832,2686,3,2024-05-19,Completed
11184,2802,1,2024-05-19,Completed
13830,4149,4,2024-05-19,Completed
36094,4624,2,2024-05-19,Completed
36961,4560,1,2024-05-19,Completed
40285,4807,4,2024-05-19,Completed
30692,3718,3,2024-05-19,Completed
27815,503,2,2024-05-19,Completed
12287,1205,5,2024-05-19,Completed
45677,2441,4,2024-05-19,Completed
34468,2973,5,2024-05-19,Completed
31523,694,4,2024-05-19,Completed
31559,303,3,2024-05-19,Cancelled
38368,3893,4,2024-05-19,Completed
32992,4899,3,2024-05-19,Completed
12167,1659,3,2024-05-19,Completed
19042,84,2,2024-05-19,Completed
46093,937,2,2024-05-19,Completed
40984,3097,2,2024-05-19,Completed
39136,3268,3,2024-05-19,Completed
18526,4331,2,2024-05-19,Completed
14834,3317,2,2024-05-19,Completed
3727,4898,1,2024-05-19,Completed
18136,1636,3,2024-05-19,Completed
40719,562,2,2024-05-19,Cancelled
36267,4616,2,2024-05-20,Completed
12082,4566,2,2024-05-20,Pending
49043,1392,3,2024-05-20,Completed
21505,4426,2,2024-05-20,Completed
21535,3634,4,2024-05-20,Completed
26541,377,1,2024-05-20,Completed
47021,3225,1,2024-05-20,Completed
11738,2531,5,2024-05-20,Completed
11861,2431,1,2024-05-20,Completed
7568,543,4,2024-05-20,Completed
14899,1371,5,2024-05-20,Cancelled
34629,1650,3,2024-05-20,Completed
49907,4708,1,2024-05-20,Completed
38938,4091,5,2024-05-20,Completed
30609,3868,3,2024-05-20,Completed
6103,1717,5,2024-05-20,Completed
21253,3248,4,2024-05-20,Completed
39020,3678,2,2024-05-20,Completed
30771,2762,1,2024-05-20,Completed
4143,1676,1,2024-05-20,Completed
39932,1793,2,2024-05-20,Pending
5311,4358,3,2024-05-20,Pending
9691,14,3,2024-05-20,Completed
21684,4735,5,2024-05-20,Completed
9204,287,5,2024-05-20,Completed
15978,3018,2,2024-05-20,Completed
29247,3066,2,2024-05-20,Completed
3195,4501,1,2024-05-20,Completed
72,953,3,2024-05-20,Cancelled
35894,3445,1,2024-05-20,Completed
4747,822,3,2024-05-20,Completed
13958,3877,3,2024-05-20,Completed
18564,2912,2,2024-05-20,Completed
37369,342,2,2024-05-20,Completed
38440,2188,2,2024-05-20,Completed
6030,1298,2,2024-05-20,Completed
42861,4992,4,2024-05-20,Completed
48328,4235,3,2024-05-20,Completed
2657,4931,4,2024-05-20,Completed
35995,4366,4,2024-05-20,Cancelled
23843,4970,4,2024-05-20,Completed
38229,1663,2,2024-05-20,Completed
37069,3434,1,2024-05-20,Completed
40828,1145,1,2024-05-20,Completed
27462,1355,5,2024-05-20,Completed
3825,2299,2,2024-05-20,Completed
28261,3544,5,2024-05-20,Completed
49037,1495,2,2024-05-20,Completed
43413,1589,4,2024-05-20,Completed
4557,3898,3,2024-05-20,Completed
4395,930,5,2024-05-20,Completed
898,555,1,2024-05-20,Completed
11231,834,1,2024-05-20,Completed
48760,4327,3,2024-05-20,Completed
42648,4789,2,2024-05-20,Completed
3102,2548,1,2024-05-20,Cancelled
6353,2993,2,2024-05-20,Completed
22121,1856,3,2024-05-20,Completed
39996,604,2,2024-05-20,Completed
40439,1948,5,2024-05-20,Completed
25842,2460,4,2024-05-20,Completed
413,856,1,2024-05-20,Completed
49058,4949,2,2024-05-20,Completed
38133,2910,1,2024-05-20,Completed
6379,2994,5,2024-05-20,Completed
20446,1159,1,2024-05-20,Completed
29835,3807,2,2024-05-20,Completed
9377,2128,5,2024-05-20,Completed
33798,999,2,2024-05-20,Completed
47921,3091,3,2024-05-20,Completed
30342,4328,3,2024-05-21,Completed
30092,3332,1,2024-05-21,Completed
9727,22,5,2024-05-21,Completed
41253,3988,5,2024-05-21,Completed
17369,1013,2,2024-05-21,Completed
46604,3227,2,2024-05-21,Completed
8606,2693,3,2024-05-21,Pending
36499,2223,2,2024-05-21,Completed
30330,178,1,2024-05-21,Completed
12025,2054,2,2024-05-21,Completed
7220,2796,1,2024-05-21,Completed
39426,2479,1,2024-05-21,Completed
12030,2969,3,2024-05-21,Pending
21807,3744,2,2024-05-21,Completed
18113,3298,4,2024-05-21,Completed
17243,2761,5,2024-05-21,Completed
3960,4555,5,2024-05-21,Completed
7166,1929,3,2024-05-21,Completed
31599,2063,2,2024-05-21,Completed
41250,3814,5,2024-05-21,Completed
26072,4329,2,2024-05-21,Completed
24911,2762,3,2024-05-21,Completed
2292,3498,2,2024-05-21,Completed
9919,4427,3,2024-05-21,Pending
21534,2717,2,2024-05-21,Completed
16774,573,5,2024-05-21,Completed
12225,2249,2,2024-05-21,Completed
28671,2927,3,2024-05-21,Completed
8035,2666,5,2024-05-21,Pending
38888,829,4,2024-05-21,Completed
758,4856,1,2024-05-21,Completed
37905,4262,4,2024-05-21,Completed
40696,7,1,2024-05-21,Completed
48014,3141,3,2024-05-21,Completed
36157,4940,3,2024-05-21,Completed
21602,465,5,2024-05-21,Completed
28926,2621,1,2024-05-21,Completed
15238,4642,1,2024-05-21,Completed
2789,2868,4,2024-05-21,Completed
25737,2369,3,2024-05-21,Completed
40928,3769,5,2024-05-21,Completed
39309,466,5,2024-05-21,Completed
13049,3944,5,2024-05-21,Completed
46674,2087,4,2024-05-21,Completed
34535,4082,5,2024-05-21,Completed
41541,3922,5,2024-05-21,Completed
35436,4769,3,2024-05-21,Cancelled
19896,3068,2,2024-05-21,Completed
44977,1142,5,2024-05-21,Completed
21024,766,5,2024-05-21,Completed
15486,3674,5,2024-05-21,Completed
26929,1909,5,2024-05-21,Completed
24392,4284,4,2024-05-21,Completed
8801,4846,3,2024-05-21,Completed
46262,2014,1,2024-05-21,Completed
24090,673,2,2024-05-21,Completed
45398,306,1,2024-05-21,Completed
22301,2723,2,2024-05-21,Completed
7096,1272,4,2024-05-21,Completed
19330,4605,1,2024-05-21,Completed
30190,2240,1,2024-05-22,Completed
47980,3377,4,2024-05-22,Completed
15784,4409,2,2024-05-22,Completed
44145,2233,1,2024-05-22,Completed
41756,3319,3,2024-05-22,Completed
31286,1782,1,2024-05-22,Completed
41690,4329,4,2024-05-22,Completed
38692,1849,2,2024-05-22,Completed
14851,1937,3,2024-05-22,Completed
47456,4813,1,2024-05-22,Completed
24288,8,2,2024-05-22,Completed
40988,3160,1,2024-05-22,Completed
36576,2414,5,2024-05-22,Completed
28540,1202,1,2024-05-22,Cancelled
4570,861,1,2024-05-22,Completed
17943,4252,1,2024-05-22,Completed
36838,2600,3,2024-05-22,Completed
41027,4071,3,2024-05-22,Completed
1853,424,1,2024-05-22,Completed
15100,4919,1,2024-05-22,Completed
13028,3643,4,2024-05-22,Completed
14204,4706,5,2024-05-22,Completed
46403,1719,5,2024-05-22,Completed
46379,287,2,2024-05-22,Pending
1945,3767,3,2024-05-22,Pending
2482,2760,2,2024-05-22,Completed
35760,3965,3,2024-05-22,Completed
23040,2635,5,2024-05-22,Completed
11664,563,5,2024-05-22,Completed
11572,3458,5,2024-05-22,Completed
38452,1187,3,2024-05-22,Completed
38793,313,1,2024-05-22,Completed
16069,4286,1,2024-05-22,Completed
9587,70,1,2024-05-22,Pending
23333,151,1,2024-05-22,Completed
44925,844,3,2024-05-22,Completed
26459,2797,2,2024-05-22,Completed
4951,2129,1,2024-05-22,Completed
25482,4583,4,2024-05-22,Completed
2688,1282,5,2024-05-22,Completed
2042,3954,4,2024-05-22,Completed
37470,2203,2,2024-05-22,Completed
7664,3198,5,2024-05-22,Pending
41663,1898,1,2024-05-22,Completed
10502,93,4,2024-05-22,Completed
38742,1035,3,2024-05-22,Completed
38896,4696,4,2024-05-22,Completed
3874,4675,2,2024-05-22,Completed
12545,4920,2,2024-05-22,Completed
34843,30,5,2024-05-22,Pending
38609,678,4,2024-05-22,Completed
5009,4412,3,2024-05-22,Cancelled
38572,1047,2,2024-05-22,Completed
21066,3115,1,2024-05-22,Completed
20621,3060,1,2024-05-22,Completed
5644,4812,1,2024-05-22,Completed
35192,3806,1,2024-05-22,Completed
2976,1249,3,2024-05-22,Completed
42491,4243,4,2024-05-22,Completed
7861,4078,3,2024-05-22,Completed
16759,4095,1,2024-05-22,Completed
27243,1712,5,2024-05-22,Completed
21861,2838,1,2024-05-22,Completed
39476,115,5,2024-05-22,Completed
22176,4023,1,2024-05-22,Completed
30885,4389,3,2024-05-22,Completed
40134,455,1,2024-05-22,Completed
32921,1089,2,2024-05-22,Completed
35475,3455,4,2024-05-22,Cancelled
19836,4731,3,2024-05-22,Completed
44241,2688,2,2024-05-22,Completed
4589,4055,5,2024-05-22,Completed
42663,1840,5,2024-05-22,Pending
24292,867,3,2024-05-22,Completed
37769,1199,5,2024-05-22,Completed
16772,2668,2,2024-05-22,Completed
30710,2491,5,2024-05-22,Completed
12611,592,1,2024-05-22,Completed
47923,1909,3,2024-05-23,Completed
13015,1302,4,2024-05-23,Completed
13082,4150,5,2024-05-23,Completed
33998,3090,1,2024-05-23,Completed
22084,1193,2,2024-05-23,Completed
35678,4635,5,2024-05-23,Completed
906,2308,5,2024-05-23,Pending
32071,1708,5,2024-05-23,Completed
43008,4818,2,2024-05-23,Completed
39631,1141,3,2024-05-23,Completed
29530,4780,5,2024-05-23,Completed
47457,4935,4,2024-05-23,Completed
3686,3495,2,2024-05-23,Completed
22561,4095,2,2024-05-23,Completed
12183,1695,1,2024-05-23,Completed
23271,1705,1,2024-05-23,Completed
23339,4667,1,2024-05-23,Completed
49922,4300,5,2024-05-23,Completed
13767,3520,1,2024-05-23,Pending
10357,894,5,2024-05-23,Completed
49367,2783,2,2024-05-23,Pending
2154,3834,5,2024-05-23,Completed
28968,1658,3,2024-05-23,Completed
39995,2797,2,2024-05-23,Completed
28231,1237,5,2024-05-23,Completed
776,2494,3,2024-05-23,Completed
7233,1327,5,2024-05-23,Completed
7398,3218,5,2024-05-23,Completed
23314,878,2,2024-05-23,Completed
28646,3062,1,2024-05-23,Completed
17036,511,1,2024-05-23,Completed
38193,408,1,2024-05-23,Completed
6051,1959,2,2024-05-23,Completed
9128,2546,4,2024-05-23,Completed
13788,4746,5,2024-05-23,Completed
46849,1542,1,2024-05-23,Completed
24110,4854,5,2024-05-23,Completed
34009,3825,1,2024-05-23,Completed
20949,4028,5,2024-05-23,Completed
21714,3336,3,2024-05-23,Completed
8601,2962,3,2024-05-23,Completed
25911,4291,4,2024-05-23,Completed
7543,3918,3,2024-05-23,Completed
47128,349,2,2024-05-23,Completed
34933,4844,2,2024-05-23,Cancelled
30310,1744,2,2024-05-23,Completed
2765,3642,1,2024-05-23,Completed
1882,1459,4,2024-05-23,Cancelled
39862,3993,5,2024-05-23,Completed
4277,370,5,2024-05-23,Completed
7782,1720,4,2024-05-23,Completed
22019,1276,3,2024-05-23,Completed
16951,668,1,2024-05-23,Completed
25877,959,3,2024-05-23,Completed
36628,2756,1,2024-05-23,Cancelled
3506,186,1,2024-05-23,Completed
49624,4494,2,2024-05-23,Completed
3579,207,5,2024-05-23,Completed
936,44,2,2024-05-23,Completed
396,4919,3,2024-05-23,Completed
39189,827,5,2024-05-23,Completed
10408,152,4,2024-05-23,Completed
37938,2488,2,2024-05-23,Completed
38805,3398,4,2024-05-23,Completed
880,1001,5,2024-05-23,Completed
17389,1967,5,2024-05-23,Pending
35010,1518,5,2024-05-23,Completed
10547,3944,3,2024-05-24,Completed
43277,4647,5,2024-05-24,Cancelled
13337,2113,4,2024-05-24,Completed
24496,4346,1,2024-05-24,Completed
34244,4,2,2024-05-24,Cancelled
33351,2499,3,2024-05-24,Completed
21163,4435,3,2024-05-24,Completed
13371,332,3,2024-05-24,Completed
13260,3902,4,2024-05-24,Completed
32163,106,1,2024-05-24,Completed
29664,4121,2,2024-05-24,Completed
34679,355,4,2024-05-24,Completed
49493,942,2,2024-05-24,Completed
19494,4394,1,2024-05-24,Completed
45271,1978,1,2024-05-24,Cancelled
38480,122,1,2024-05-24,Completed
14910,1497,3,2024-05-24,Completed
29159,4721,2,2024-05-24,Completed
39089,3958,2,2024-05-24,Completed
43842,562,3,2024-05-24,Completed
32683,4663,1,2024-05-24,Completed
31829,460,3,2024-05-24,Completed
10379,4094,3,2024-05-24,Completed
15647,2133,3,2024-05-24,Completed
46447,4599,2,2024-05-24,Completed
1239,4291,4,2024-05-24,Completed
26995,4164,4,2024-05-24,Completed
49532,2038,3,2024-05-24,Completed
46692,4755,4,2024-05-24,Completed
19089,1287,1,2024-05-24,Completed
19373,2804,1,2024-05-24,Completed
7348,4550,4,2024-05-24,Completed
25606,4720,2,2024-05-24,Completed
27473,3529,5,2024-05-24,Completed
32534,1195,5,2024-05-24,Completed
524,4100,3,2024-05-24,Completed
41008,3336,5,2024-05-24,Completed
45341,160,1,2024-05-24,Pending
40822,4048,1,2024-05-24,Completed
1284,1732,1,2024-05-24,Completed
45521,1122,5,2024-05-24,Completed
45517,375,5,2024-05-24,Pending
36038,4448,4,2024-05-24,Completed
40034,3306,3,2024-05-24,Completed
21064,2006,1,2024-05-24,Completed
32570,2981,3,2024-05-24,Completed
16958,3865,1,2024-05-24,Completed
44787,4370,1,2024-05-24,Completed
10738,4697,5,2024-05-24,Completed
44794,2309,2,2024-05-24,Completed
3350,879,5,2024-05-24,Completed
28518,3902,3,2024-05-24,Completed
35003,741,5,2024-05-24,Completed
2583,1113,1,2024-05-24,Cancelled
10058,1978,3,2024-05-24,Completed
34362,3253,4,2024-05-24,Completed
19942,2118,1,2024-05-24,Completed
42891,4861,2,2024-05-24,Completed
884,3898,4,2024-05-24,Completed
31619,2748,1,2024-05-24,Completed
48353,3509,4,2024-05-24,Completed
49825,2083,5,2024-05-24,Completed
33614,318,1,2024-05-24,Completed
39322,2690,2,2024-05-24,Cancelled
2437,3654,2,2024-05-25,Completed
11770,899,3,2024-05-25,Completed
20252,856,2,2024-05-25,Cancelled
41833,2952,3,2024-05-25,Completed
31026,64,1,2024-05-25,Completed
18736,3828,4,2024-05-25,Completed
15850,1350,1,2024-05-25,Completed
12229,2028,1,2024-05-25,Completed
35913,4512,3,2024-05-25,Completed
13885,3174,2,2024-05-25,Completed
12692,4730,1,2024-05-25,Completed
29295,176,4,2024-05-25,Completed
18467,2736,5,2024-05-25,Completed
47185,1401,1,2024-05-25,Completed
29372,2181,4,2024-05-25,Completed
15634,4809,1,2024-05-25,Completed
18726,1449,3,2024-05-25,Completed
9263,3972,2,2024-05-25,Completed
23783,4033,1,2024-05-25,Completed
16304,999,5,2024-05-25,Completed
2642,1088,2,2024-05-25,Completed
37939,4143,3,2024-05-25,Completed
1113,264,2,2024-05-25,Completed
18708,2237,3,2024-05-25,Completed
10267,493,3,2024-05-25,Completed
10686,1405,4,2024-05-25,Completed
18341,1792,1,2024-05-25,Completed
17755,1212,4,2024-05-25,Completed
35753,3750,2,2024-05-25,Completed
22486,3784,4,2024-05-25,Completed
19261,4482,5,2024-05-25,Completed
27295,4134,1,2024-05-25,Completed
9814,1290,2,2024-05-25,Completed
16955,2772,5,2024-05-25,Pending
41949,4925,3,2024-05-25,Completed
25747,3753,3,2024-05-25,Completed
3148,3111,2,2024-05-25,Completed
5615,4700,5,2024-05-25,Completed
18060,3058,2,2024-05-25,Completed
30618,2131,2,2024-05-25,Completed
11536,4289,1,2024-05-25,Completed
25543,2009,5,2024-05-25,Completed
12970,3772,4,2024-05-25,Completed
7376,1614,5,2024-05-25,Completed
40019,1017,4,2024-05-25,Completed
36926,4368,3,2024-05-25,Completed
7010,2537,3,2024-05-25,Completed
11827,4357,1,2024-05-25,Completed
38685,1849,1,2024-05-25,Completed
47032,3255,1,2024-05-25,Completed
28961,1893,2,2024-05-25,Completed
6073,4077,5,2024-05-25,Completed
13650,4279,1,2024-05-25,Completed
30388,1969,1,2024-05-25,Completed
44857,4148,2,2024-05-25,Completed
30829,1516,5,2024-05-25,Completed
14201,4587,5,2024-05-25,Completed
26958,112,3,2024-05-25,Completed
31700,2894,1,2024-05-25,Completed
22569,3894,2,2024-05-25,Completed
31,759,2,2024-05-25,Completed
18887,2203,2,2024-05-25,Pending
32356,1793,3,2024-05-25,Cancelled
32214,2292,4,2024-05-25,Completed
8197,422,5,2024-05-25,Completed
6331,74,2,2024-05-25,Completed
4229,2895,4,2024-05-25,Completed
38616,534,2,2024-05-25,Completed
46249,3647,3,2024-05-25,Completed
25148,333,1,2024-05-26,Completed
9931,3678,2,2024-05-26,Completed
38733,4527,5,2024-05-26,Completed
5738,4463,1,2024-05-26,Completed
23341,4201,4,2024-05-26,Cancelled
15165,3330,5,2024-05-26,Completed
11754,2163,3,2024-05-26,Completed
40496,4011,4,2024-05-26,Completed
26934,2056,2,2024-05-26,Completed
15376,960,2,2024-05-26,Completed
29003,619,5,2024-05-26,Completed
14979,1546,3,2024-05-26,Completed
8091,1237,5,2024-05-26,Completed
47321,3549,1,2024-05-26,Completed
25407,902,5,2024-05-26,Completed
15507,4531,5,2024-05-26,Completed
38737,3975,4,2024-05-26,Completed
46989,2810,2,2024-05-26,Completed
5659,206,5,2024-05-26,Completed
11659,827,4,2024-05-26,Completed
33487,1588,1,2024-05-26,Pending
26993,2208,4,2024-05-26,Completed
29124,3797,4,2024-05-26,Completed
19162,3910,1,2024-05-26,Completed
7252,371,3,2024-05-26,Completed
45518,3592,4,2024-05-26,Completed
42236,1901,4,2024-05-26,Cancelled
35956,4020,1,2024-05-26,Completed
19086,945,1,2024-05-26,Completed
25593,3233,4,2024-05-26,Cancelled
44682,3253,2,2024-05-26,Completed
12497,3318,3,2024-05-26,Completed
33845,2910,1,2024-05-26,Completed
13470,2091,3,2024-05-26,Completed
2952,4686,1,2024-05-26,Completed
41642,2595,1,2024-05-26,Completed
4637,3030,5,2024-05-26,Cancelled
5371,4014,1,2024-05-26,Completed
48743,2827,3,2024-05-26,Completed
49619,2401,4,2024-05-26,Completed
10663,4626,4,2024-05-26,Completed
45602,2670,3,2024-05-26,Completed
21764,2364,1,2024-05-26,Completed
47018,826,2,2024-05-26,Completed
21919,4618,3,2024-05-26,Completed
9583,3025,5,2024-05-26,Completed
12555,631,3,2024-05-26,Completed
37515,648,2,2024-05-26,Completed
13619,780,2,2024-05-26,Completed
48815,3809,1,2024-05-26,Completed
38256,881,1,2024-05-26,Completed
26152,3243,2,2024-05-26,Completed
20552,1598,2,2024-05-26,Completed
5128,3580,4,2024-05-26,Completed
8948,71,4,2024-05-26,Completed
1994,3881,4,2024-05-26,Completed
8750,2429,5,2024-05-26,Pending
21846,3529,3,2024-05-26,Completed
6339,1641,4,2024-05-26,Completed
46155,874,1,2024-05-26,Completed
39645,4130,5,2024-05-26,Completed
17284,3477,2,2024-05-26,Completed
46840,657,1,2024-05-26,Completed
35578,3912,5,2024-05-26,Completed
17044,3984,1,2024-05-26,Completed
40276,3754,1,2024-05-26,Completed
4491,1581,3,2024-05-26,Completed
1223,1749,1,2024-05-26,Completed
35251,2637,3,2024-05-26,Completed
9158,3747,1,2024-05-26,Completed
28050,2662,3,2024-05-26,Cancelled
49336,3757,3,2024-05-26,Completed
20870,1582,4,2024-05-26,Completed
26031,4555,1,2024-05-26,Completed
49129,2336,2,2024-05-26,Completed
9826,2425,4,2024-05-26,Completed
29169,4678,4,2024-05-27,Completed
4654,20,4,2024-05-27,Completed
19214,4866,3,2024-05-27,Completed
26988,753,2,2024-05-27,Completed
6190,2697,1,2024-05-27,Completed
35363,1758,3,2024-05-27,Completed
33892,1722,4,2024-05-27,Completed
40781,630,3,2024-05-27,Completed
28174,966,5,2024-05-27,Completed
46742,4896,2,2024-05-27,Completed
34185,1273,2,2024-05-27,Completed
30074,3389,2,2024-05-27,Completed
37327,885,5,2024-05-27,Completed
27742,3501,1,2024-05-27,Completed
11012,4225,4,2024-05-27,Completed
21750,1616,2,2024-05-27,Completed
40397,2117,4,2024-05-27,Completed
2003,37,5,2024-05-27,Cancelled
4051,1462,1,2024-05-27,Completed
48518,37,2,2024-05-27,Completed
23539,2604,5,2024-05-27,Completed
37479,485,2,2024-05-27,Completed
49656,2904,1,2024-05-27,Completed
28156,4604,2,2024-05-27,Completed
38209,1640,2,2024-05-27,Completed
27805,627,3,2024-05-27,Completed
33396,796,1,2024-05-27,Completed
39553,4398,4,2024-05-27,Completed
20438,3504,3,2024-05-27,Completed
13647,1705,5,2024-05-27,Completed
3645,72,2,2024-05-27,Completed
10739,3075,3,2024-05-27,Completed
6244,2388,3,2024-05-27,Completed
14908,1393,3,2024-05-27,Completed
11038,4402,2,2024-05-27,Completed
2778,2612,1,2024-05-27,Completed
45655,2053,1,2024-05-27,Completed
34917,2232,2,2024-05-27,Completed
13331,4055,5,2024-05-27,Pending
41980,4863,1,2024-05-27,Completed
33708,3929,2,2024-05-27,Completed
1998,4412,3,2024-05-27,Completed
36734,3829,5,2024-05-27,Completed
38902,1286,2,2024-05-27,Completed
49835,778,2,2024-05-27,Completed
30961,1992,2,2024-05-27,Completed
43702,3253,3,2024-05-27,Completed
1753,1749,5,2024-05-27,Completed
24950,2054,3,2024-05-27,Completed
34291,459,2,2024-05-27,Completed
38456,2232,5,2024-05-27,Completed
47942,470,1,2024-05-27,Cancelled
5374,891,2,2024-05-27,Completed
2412,1755,1,2024-05-27,Pending
21017,2504,2,2024-05-27,Completed
9983,2207,5,2024-05-27,Cancelled
34576,371,5,2024-05-27,Completed
47334,1211,3,2024-05-27,Completed
46059,653,2,2024-05-27,Completed
30811,1702,1,2024-05-27,Completed
10968,992,2,2024-05-27,Completed
138,4434,3,2024-05-27,Completed
12376,13,3,2024-05-27,Completed
17557,4895,2,2024-05-27,Completed
48200,2262,3,2024-05-27,Completed
8229,2586,2,2024-05-27,Completed
14815,567,4,2024-05-27,Completed
11741,387,4,2024-05-27,Completed
46800,2829,2,2024-05-27,Completed
14181,4699,2,2024-05-27,Completed
9717,4197,5,2024-05-27,Completed
33431,3940,2,2024-05-27,Completed
9751,2502,2,2024-05-27,Completed
48091,758,3,2024-05-27,Completed
16233,2007,5,2024-05-27,Completed
48434,2250,2,2024-05-27,Completed
13862,2432,5,2024-05-27,Completed
46558,1414,1,2024-05-27,Completed
1519,2765,1,2024-05-27,Completed
25525,102,3,2024-05-27,Completed
47500,2706,4,2024-05-27,Completed
6446,1527,1,2024-05-28,Pending
16571,2391,5,2024-05-28,Completed
41952,4975,2,2024-05-28,Completed
8988,1057,1,2024-05-28,Completed
29967,3834,1,2024-05-28,Completed
22705,1139,4,2024-05-28,Completed
4555,1525,2,2024-05-28,Completed
32326,825,3,2024-05-28,Completed
16641,4166,3,2024-05-28,Completed
41158,4814,3,2024-05-28,Completed
19659,693,3,2024-05-28,Completed
2840,1316,2,2024-05-28,Completed
45101,4573,3,2024-05-28,Cancelled
16963,3761,1,2024-05-28,Completed
24806,2512,2,2024-05-28,Completed
4955,4165,2,2024-05-28,Completed
6929,16,1,2024-05-28,Completed
16381,1871,4,2024-05-28,Completed
14923,703,2,2024-05-28,Completed
2889,2534,3,2024-05-28,Completed
20823,3791,1,2024-05-28,Cancelled
13506,3483,5,2024-05-28,Completed
11777,1637,2,2024-05-28,Completed
17676,58,1,2024-05-28,Cancelled
48343,3971,2,2024-05-28,Completed
11480,248,1,2024-05-28,Completed
21709,3870,4,2024-05-28,Completed
5341,1139,2,2024-05-28,Completed
14966,4632,1,2024-05-28,Completed
40592,1604,4,2024-05-28,Completed
25717,4179,2,2024-05-28,Completed
30095,3462,2,2024-05-28,Completed
31500,3538,3,2024-05-28,Completed
9822,1488,2,2024-05-28,Completed
49151,467,5,2024-05-28,Completed
10553,3641,3,2024-05-28,Completed
15019,3422,4,2024-05-28,Completed
44419,3348,1,2024-05-28,Completed
42356,4503,4,2024-05-28,Completed
25089,1028,4,2024-05-28,Completed
5288,4086,5,2024-05-28,Completed
34377,4812,5,2024-05-28,Completed
25458,4165,1,2024-05-28,Cancelled
1081,2465,2,2024-05-28,Completed
3953,4907,2,2024-05-28,Completed
20948,4276,3,2024-05-28,Completed
39525,3513,3,2024-05-28,Completed
5231,3275,5,2024-05-28,Completed
21559,3341,3,2024-05-28,Completed
39138,311,4,2024-05-28,Completed
30372,4559,5,2024-05-28,Pending
10709,1254,1,2024-05-28,Completed
34029,3766,1,2024-05-28,Completed
42677,1403,1,2024-05-28,Completed
46150,1178,4,2024-05-28,Completed
45687,4835,2,2024-05-29,Completed
41465,860,2,2024-05-29,Completed
34700,4720,4,2024-05-29,Completed
32494,2918,5,2024-05-29,Pending
7553,3241,2,2024-05-29,Completed
13350,117,3,2024-05-29,Completed
7662,1077,2,2024-05-29,Completed
11517,2346,2,2024-05-29,Completed
20059,3907,4,2024-05-29,Completed
18674,2489,3,2024-05-29,Cancelled
6523,3030,1,2024-05-29,Completed
46945,1234,2,2024-05-29,Completed
39881,969,2,2024-05-29,Completed
3591,3010,3,2024-05-29,Completed
36549,924,1,2024-05-29,Completed
21166,1406,4,2024-05-29,Completed
6308,3357,4,2024-05-29,Completed
6282,334,1,2024-05-29,Completed
44228,3507,2,2024-05-29,Completed
19346,4492,3,2024-05-29,Completed
11650,3318,3,2024-05-29,Completed
26207,1182,3,2024-05-29,Completed
29167,1523,2,2024-05-29,Completed
18357,3912,1,2024-05-29,Completed
41714,3290,2,2024-05-29,Completed
27977,1107,5,2024-05-29,Completed
7813,2588,4,2024-05-29,Completed
20404,4868,4,2024-05-29,Completed
14989,3308,1,2024-05-29,Completed
29317,2417,3,2024-05-29,Completed
39352,4327,1,2024-05-29,Completed
33392,4345,4,2024-05-29,Completed
