order_item_id,order_id,product_id,quantity,unit_price
12696,6295,337,3,414.87
12697,6296,200,3,156.37
12698,6297,82,1,128.83
12699,6298,381,1,480.97
12700,6298,443,2,325.91
12701,6298,352,1,62.09
12702,6299,164,1,215.06
12703,6299,284,5,129.83
12704,6299,247,2,128.29
12705,6300,174,2,137.27
12706,6300,119,2,266.42
12707,6300,29,5,121.65
12708,6301,34,2,190.23
12709,6301,140,1,417.82
12710,6301,494,1,220.57
12711,6302,362,1,298.37
12712,6302,85,1,579.33
12713,6303,190,1,126.28
12714,6304,98,1,701.11
12715,6305,410,1,758.98
12716,6305,339,3,39.05
12717,6305,352,1,62.09
12718,6305,12,1,512.68
12719,6306,38,1,86.52
12720,6306,387,1,726.22
12721,6306,274,4,286.53
12722,6306,495,1,420.93
12723,6307,14,1,303.95
12724,6307,416,1,139.45
12725,6308,249,1,662.58
12726,6308,405,1,72.74
12727,6308,259,1,407.77
12728,6309,32,1,352.91
12729,6309,445,1,242.5
12730,6309,68,1,108.12
12731,6309,495,2,420.93
12732,6310,21,2,151.05
12733,6311,344,4,30.43
12734,6312,84,2,394.51
12735,6312,294,1,189.63
12736,6312,36,1,46.74
12737,6313,460,3,124.95
12738,6314,463,2,482.06
12739,6315,5,3,151.61
12740,6316,277,4,426.11
12741,6317,433,4,467.9
12742,6317,369,1,136.06
12743,6318,2,1,506.44
12744,6318,379,1,153.2
12745,6319,278,2,416.87
12746,6320,242,1,526.75
12747,6321,372,1,63.49
12748,6321,86,1,143.84
12749,6321,401,2,496.3
12750,6322,254,3,434.37
12751,6322,385,1,71.92
12752,6323,131,2,256.93
12753,6324,87,1,80.96
12754,6325,67,1,229.49
12755,6326,480,4,154.73
12756,6326,335,5,407.09
12757,6327,304,1,601.89
12758,6328,452,4,503.74
12759,6328,102,5,194.6
12760,6329,69,2,147.02
12761,6329,330,1,69.09
12762,6330,267,2,316.43
12763,6331,290,1,210.92
12764,6331,300,1,398.0
12765,6331,235,5,240.3
12766,6331,216,4,24.37
12767,6332,399,2,527.7
12768,6332,191,1,696.51
12769,6333,35,3,560.32
12770,6334,417,4,21.81
12771,6334,273,1,191.99
12772,6334,199,5,819.43
12773,6334,342,1,180.76
12774,6334,373,5,77.8
12775,6335,369,1,136.06
12776,6335,128,10,144.51
12777,6336,42,2,19.19
12778,6336,315,2,236.51
12779,6336,409,3,396.81
12780,6336,401,1,496.3
12781,6336,93,1,324.41
12782,6337,40,1,158.63
12783,6338,475,1,45.97
12784,6339,158,1,37.56
12785,6340,154,4,149.34
12786,6340,56,1,475.79
12787,6341,56,3,475.79
12788,6341,200,4,156.37
12789,6341,221,2,9.51
12790,6342,271,1,76.27
12791,6343,102,3,194.6
12792,6343,244,4,320.94
12793,6344,124,2,349.93
12794,6345,302,1,80.21
12795,6346,362,3,298.37
12796,6346,217,1,35.42
12797,6347,217,1,35.42
12798,6347,196,1,159.04
12799,6347,51,5,640.49
12800,6347,199,2,819.43
12801,6348,378,3,576.23
12802,6349,227,3,28.29
12803,6350,494,1,220.57
12804,6351,318,3,61.11
12805,6352,468,1,409.81
12806,6352,430,1,305.62
12807,6352,50,1,190.02
12808,6353,35,4,560.32
12809,6354,57,3,145.62
12810,6355,234,1,559.78
12811,6356,88,1,210.22
12812,6357,41,4,82.54
12813,6357,181,1,139.69
12814,6358,153,1,189.05
12815,6358,305,1,279.24
12816,6358,494,3,220.57
12817,6358,286,3,398.96
12818,6358,60,1,310.72
12819,6359,496,1,523.94
12820,6360,121,5,221.78
12821,6361,250,1,29.2
12822,6361,23,5,64.99
12823,6362,251,1,597.36
12824,6362,471,1,431.71
12825,6362,150,1,68.5
12826,6362,82,2,128.83
12827,6363,146,2,817.26
12828,6363,500,1,50.07
12829,6363,4,2,64.38
12830,6364,4,1,64.38
12831,6365,117,4,352.44
12832,6365,317,2,235.81
12833,6365,474,1,30.69
12834,6365,476,1,254.35
12835,6366,418,2,337.04
12836,6366,383,1,269.22
12837,6367,102,2,194.6
12838,6367,487,1,174.51
12839,6368,271,1,76.27
12840,6369,322,2,216.99
12841,6369,62,1,199.45
12842,6369,220,1,242.11
12843,6370,313,2,169.73
12844,6370,289,1,181.86
12845,6370,280,1,379.93
12846,6370,188,1,897.21
12847,6371,457,3,35.21
12848,6371,305,4,279.24
12849,6371,27,2,56.59
12850,6372,233,2,680.4
12851,6373,300,1,398.0
12852,6374,291,1,638.5
12853,6375,12,2,512.68
12854,6376,416,5,139.45
12855,6376,235,3,240.3
12856,6376,296,1,176.24
12857,6377,102,1,194.6
12858,6377,456,2,226.05
12859,6377,4,10,64.38
12860,6378,335,2,407.09
12861,6378,488,1,748.03
12862,6378,466,1,194.38
12863,6378,461,4,63.03
12864,6378,344,1,30.43
12865,6379,223,2,382.24
12866,6380,385,4,71.92
12867,6380,51,1,640.49
12868,6381,175,1,501.23
12869,6381,268,5,454.56
12870,6382,69,1,147.02
12871,6382,2,3,506.44
12872,6382,130,2,375.9
12873,6382,134,1,73.72
12874,6382,386,1,108.24
12875,6383,210,2,70.39
12876,6384,128,1,144.51
12877,6384,427,1,509.6
12878,6384,425,3,263.83
12879,6384,209,3,457.89
12880,6385,58,3,154.36
12881,6385,354,1,865.44
12882,6385,345,3,48.08
12883,6385,289,1,181.86
12884,6386,137,2,136.0
12885,6386,143,1,95.53
12886,6387,83,1,77.43
12887,6387,43,1,91.72
12888,6387,447,3,689.9
12889,6387,30,2,168.37
12890,6388,490,1,170.93
12891,6389,13,2,303.23
12892,6390,497,2,84.33
12893,6391,408,2,378.64
12894,6392,155,2,401.69
12895,6392,351,1,307.94
12896,6392,234,4,559.78
12897,6392,454,2,174.91
12898,6393,474,2,30.69
12899,6394,390,1,153.52
12900,6394,21,10,151.05
12901,6394,174,2,137.27
12902,6395,171,2,413.6
12903,6395,153,3,189.05
12904,6396,91,1,81.39
12905,6396,247,3,128.29
12906,6397,70,1,290.25
12907,6397,368,2,421.98
12908,6397,155,1,401.69
12909,6398,6,2,686.86
12910,6398,354,2,865.44
12911,6399,354,4,865.44
12912,6399,124,1,349.93
12913,6400,115,1,315.13
12914,6401,436,1,66.24
12915,6401,278,1,416.87
12916,6402,189,1,58.19
12917,6402,125,2,288.32
12918,6403,127,3,456.82
12919,6404,344,2,30.43
12920,6404,91,1,81.39
12921,6405,475,1,45.97
12922,6406,301,1,170.37
12923,6406,69,4,147.02
12924,6406,95,3,4.84
12925,6407,398,3,205.78
12926,6407,141,1,156.88
12927,6408,374,3,726.13
12928,6409,77,2,89.5
12929,6410,373,3,77.8
12930,6410,27,1,56.59
12931,6411,472,1,24.04
12932,6412,33,2,59.59
12933,6412,207,2,566.96
12934,6412,126,1,214.51
12935,6413,153,3,189.05
12936,6414,350,1,76.01
12937,6414,104,10,15.59
12938,6415,197,1,599.44
12939,6415,486,1,44.61
12940,6415,435,3,637.17
12941,6416,102,1,194.6
12942,6417,216,10,24.37
12943,6417,133,3,494.4
12944,6417,287,1,298.21
12945,6417,315,1,236.51
12946,6418,360,2,60.06
12947,6418,343,4,142.71
12948,6418,161,1,99.58
12949,6418,381,1,480.97
12950,6418,333,1,595.57
12951,6419,302,5,80.21
12952,6419,42,4,19.19
12953,6420,451,1,470.75
12954,6421,290,2,210.92
12955,6422,321,1,596.97
12956,6422,214,1,449.5
12957,6423,412,2,151.83
12958,6424,404,1,132.17
12959,6424,341,3,587.91
12960,6425,57,3,145.62
12961,6426,342,2,180.76
12962,6427,391,4,238.22
12963,6428,339,3,39.05
12964,6428,197,4,599.44
12965,6429,454,4,174.91
12966,6429,211,2,658.83
12967,6430,319,2,32.23
12968,6431,81,5,80.53
12969,6432,352,3,62.09
12970,6432,48,1,622.0
12971,6432,112,1,144.06
12972,6433,355,1,251.32
12973,6433,61,1,219.1
12974,6434,450,2,402.89
12975,6435,180,1,569.84
12976,6435,282,2,46.6
12977,6435,158,3,37.56
12978,6436,105,2,76.8
12979,6437,214,1,449.5
12980,6437,440,2,727.33
12981,6437,96,3,562.62
12982,6437,314,3,103.43
12983,6438,368,2,421.98
12984,6438,81,1,80.53
12985,6439,188,1,897.21
12986,6440,41,1,82.54
12987,6441,400,3,11.13
12988,6441,13,1,303.23
12989,6441,301,1,170.37
12990,6441,53,4,168.93
12991,6442,179,1,89.56
12992,6443,349,3,652.75
12993,6444,162,1,33.55
12994,6445,201,5,74.67
12995,6445,106,1,121.36
12996,6446,263,2,88.15
12997,6446,429,3,614.53
12998,6446,28,1,61.92
12999,6446,393,1,188.74
13000,6447,422,2,83.67
13001,6447,345,1,48.08
13002,6448,267,3,316.43
13003,6448,360,1,60.06
13004,6448,123,4,107.57
13005,6449,31,2,839.32
13006,6449,461,1,63.03
13007,6449,164,3,215.06
13008,6450,291,1,638.5
13009,6450,82,1,128.83
13010,6451,367,3,67.14
13011,6451,133,2,494.4
13012,6451,94,2,111.78
13013,6452,70,3,290.25
13014,6452,147,1,181.83
13015,6453,492,4,447.71
13016,6454,328,1,261.72
13017,6455,145,5,483.67
13018,6455,490,1,170.93
13019,6455,82,1,128.83
13020,6455,470,3,411.23
13021,6456,37,1,120.22
13022,6456,204,2,448.88
13023,6457,307,2,219.51
13024,6457,374,1,726.13
13025,6458,381,4,480.97
13026,6458,243,2,66.76
13027,6459,480,1,154.73
13028,6459,272,3,110.13
13029,6460,386,1,108.24
13030,6460,311,5,194.73
13031,6460,148,1,537.13
13032,6460,233,3,680.4
13033,6461,264,1,35.63
13034,6461,37,5,120.22
13035,6461,56,4,475.79
13036,6462,129,1,26.59
13037,6462,389,1,787.17
13038,6462,173,1,94.42
13039,6463,346,4,123.63
13040,6463,185,1,61.03
13041,6464,431,4,11.49
13042,6464,248,1,140.85
13043,6465,356,1,18.17
13044,6465,478,1,428.53
13045,6465,38,1,86.52
13046,6465,368,2,421.98
13047,6466,229,1,127.45
13048,6467,234,3,559.78
13049,6468,96,1,562.62
13050,6468,218,1,860.42
13051,6469,17,4,486.07
13052,6470,222,3,368.91
13053,6470,437,1,195.02
13054,6471,380,2,40.35
13055,6472,388,2,468.54
13056,6473,316,3,804.71
13057,6474,360,2,60.06
13058,6474,394,5,300.02
13059,6475,289,3,181.86
13060,6475,96,2,562.62
13061,6476,206,2,171.56
13062,6477,25,4,168.23
13063,6478,143,1,95.53
13064,6478,307,5,219.51
13065,6479,73,2,811.66
13066,6480,297,1,124.55
13067,6480,416,1,139.45
13068,6481,200,2,156.37
13069,6482,374,4,726.13
13070,6482,266,2,113.71
13071,6482,445,2,242.5
13072,6482,42,4,19.19
13073,6483,436,2,66.24
13074,6483,251,3,597.36
13075,6484,428,5,26.22
13076,6485,55,1,432.86
13077,6485,446,1,230.08
13078,6485,133,2,494.4
13079,6485,282,1,46.6
13080,6485,372,2,63.49
13081,6486,269,1,333.2
13082,6487,484,5,316.79
13083,6488,86,1,143.84
13084,6488,386,1,108.24
13085,6488,204,1,448.88
13086,6489,155,3,401.69
13087,6490,25,2,168.23
13088,6490,130,1,375.9
13089,6490,352,4,62.09
13090,6491,86,1,143.84
13091,6491,461,1,63.03
13092,6491,455,2,403.59
13093,6491,342,2,180.76
13094,6491,94,3,111.78
13095,6492,119,3,266.42
13096,6492,455,4,403.59
13097,6493,366,4,390.8
13098,6493,51,5,640.49
13099,6493,306,1,31.33
13100,6494,333,3,595.57
13101,6494,389,3,787.17
13102,6494,168,1,451.33
13103,6495,176,2,396.51
13104,6495,253,1,284.35
13105,6495,120,3,99.54
13106,6496,365,3,23.5
13107,6496,34,2,190.23
13108,6496,478,2,428.53
13109,6496,441,2,71.24
13110,6497,87,2,80.96
13111,6498,2,3,506.44
13112,6498,380,1,40.35
13113,6499,498,4,140.44
13114,6500,146,3,817.26
13115,6501,59,2,298.82
13116,6502,281,1,261.74
13117,6502,129,1,26.59
13118,6503,385,1,71.92
13119,6503,10,1,8.25
13120,6504,428,3,26.22
13121,6505,58,4,154.36
13122,6506,17,1,486.07
13123,6507,442,4,80.25
13124,6508,319,1,32.23
13125,6509,483,1,4.79
13126,6509,149,1,136.53
13127,6509,214,1,449.5
13128,6510,169,1,214.69
13129,6511,394,4,300.02
13130,6512,392,5,4.65
13131,6513,177,1,817.32
13132,6514,223,1,382.24
13133,6514,180,2,569.84
13134,6515,119,4,266.42
13135,6516,29,3,121.65
13136,6517,131,2,256.93
13137,6517,364,5,152.98
13138,6518,227,1,28.29
13139,6519,394,1,300.02
13140,6519,343,4,142.71
13141,6519,489,1,679.71
13142,6519,233,2,680.4
13143,6520,61,2,219.1
13144,6520,486,2,44.61
13145,6521,211,1,658.83
13146,6522,272,1,110.13
13147,6522,428,1,26.22
13148,6523,413,4,43.75
13149,6524,99,1,44.8
13150,6525,125,5,288.32
13151,6526,59,2,298.82
13152,6526,51,3,640.49
13153,6526,476,5,254.35
13154,6526,332,1,66.37
13155,6527,461,1,63.03
13156,6528,200,1,156.37
13157,6528,329,1,281.68
13158,6528,404,1,132.17
13159,6529,277,3,426.11
13160,6530,6,1,686.86
13161,6530,13,2,303.23
13162,6531,499,1,555.05
13163,6531,344,2,30.43
13164,6531,412,3,151.83
13165,6531,233,4,680.4
13166,6532,212,2,323.77
13167,6532,1,2,335.1
13168,6533,76,1,101.51
13169,6534,1,3,335.1
13170,6534,56,1,475.79
13171,6535,346,1,123.63
13172,6535,48,2,622.0
13173,6535,377,1,321.36
13174,6536,338,4,181.16
13175,6536,407,1,66.03
13176,6537,45,1,202.33
13177,6537,487,1,174.51
13178,6538,82,3,128.83
13179,6539,478,2,428.53
13180,6539,246,1,17.09
13181,6539,441,1,71.24
13182,6540,56,2,475.79
13183,6541,37,2,120.22
13184,6541,82,1,128.83
13185,6542,435,1,637.17
13186,6542,312,1,326.23
13187,6543,271,1,76.27
13188,6544,293,2,435.34
13189,6545,143,1,95.53
13190,6545,123,2,107.57
13191,6546,180,2,569.84
13192,6546,3,2,486.18
13193,6547,307,4,219.51
13194,6547,353,1,198.02
13195,6548,306,10,31.33
13196,6549,134,1,73.72
13197,6550,194,1,804.38
13198,6550,84,3,394.51
13199,6550,473,1,529.49
13200,6551,428,4,26.22
13201,6551,163,2,499.6
13202,6551,389,5,787.17
13203,6551,94,1,111.78
13204,6551,224,2,190.2
13205,6552,378,2,576.23
13206,6553,52,1,71.07
13207,6553,247,1,128.29
13208,6553,270,1,380.69
13209,6553,103,1,401.83
13210,6554,394,1,300.02
13211,6554,364,2,152.98
13212,6555,358,3,175.92
13213,6555,273,1,191.99
13214,6555,158,4,37.56
13215,6555,92,3,162.77
13216,6556,94,1,111.78
13217,6556,96,1,562.62
13218,6556,251,4,597.36
13219,6557,233,3,680.4
13220,6557,21,1,151.05
13221,6557,300,1,398.0
13222,6558,411,2,635.76
13223,6559,15,1,279.81
13224,6559,463,1,482.06
13225,6559,48,2,622.0
13226,6559,372,1,63.49
13227,6560,460,1,124.95
13228,6561,465,2,347.46
13229,6561,239,5,217.42
13230,6561,456,2,226.05
13231,6562,55,1,432.86
13232,6562,27,10,56.59
13233,6563,13,1,303.23
13234,6563,123,2,107.57
13235,6564,178,4,505.19
13236,6565,368,2,421.98
13237,6566,227,1,28.29
13238,6567,476,1,254.35
13239,6567,380,1,40.35
13240,6568,315,2,236.51
13241,6568,174,2,137.27
13242,6569,68,1,108.12
13243,6570,82,2,128.83
13244,6570,376,1,221.3
13245,6571,469,1,780.66
13246,6572,381,3,480.97
13247,6573,272,1,110.13
13248,6573,402,4,46.86
13249,6574,292,1,152.66
13250,6574,28,1,61.92
13251,6575,393,1,188.74
13252,6575,238,3,373.62
13253,6575,202,2,532.98
13254,6575,87,1,80.96
13255,6576,27,1,56.59
13256,6577,201,1,74.67
13257,6577,211,1,658.83
13258,6577,263,4,88.15
13259,6578,77,3,89.5
13260,6579,336,1,205.95
13261,6580,451,1,470.75
13262,6580,432,2,173.81
13263,6581,218,1,860.42
13264,6582,273,3,191.99
13265,6583,439,2,112.89
13266,6583,444,2,896.05
13267,6584,424,1,79.2
13268,6584,216,5,24.37
13269,6585,386,1,108.24
13270,6585,177,5,817.32
13271,6586,219,1,873.04
13272,6586,489,1,679.71
13273,6587,483,2,4.79
13274,6588,131,1,256.93
13275,6589,170,2,12.51
13276,6589,50,4,190.02
13277,6589,29,1,121.65
13278,6589,114,3,231.58
13279,6590,303,2,173.1
13280,6591,424,2,79.2
13281,6592,270,2,380.69
13282,6592,306,1,31.33
13283,6593,427,3,509.6
13284,6593,106,1,121.36
13285,6593,441,1,71.24
13286,6593,129,1,26.59
13287,6594,51,5,640.49
13288,6594,361,4,174.07
13289,6595,406,1,515.29
13290,6596,418,4,337.04
13291,6596,496,1,523.94
13292,6597,361,3,174.07
13293,6597,429,2,614.53
13294,6598,121,1,221.78
13295,6599,163,1,499.6
13296,6599,49,2,426.84
13297,6599,186,2,38.1
13298,6600,258,5,147.2
13299,6600,361,5,174.07
13300,6601,472,4,24.04
13301,6601,407,1,66.03
13302,6601,245,1,119.49
13303,6602,114,1,231.58
13304,6602,250,1,29.2
13305,6603,159,1,463.9
13306,6603,79,1,78.96
13307,6604,238,2,373.62
13308,6605,183,5,589.97
13309,6605,130,2,375.9
13310,6605,27,1,56.59
13311,6606,161,2,99.58
13312,6606,134,1,73.72
13313,6607,137,1,136.0
13314,6607,147,2,181.83
13315,6608,429,1,614.53
13316,6608,73,3,811.66
13317,6608,73,1,811.66
13318,6609,272,2,110.13
13319,6609,32,1,352.91
13320,6609,496,2,523.94
13321,6609,123,2,107.57
13322,6609,79,4,78.96
13323,6610,41,2,82.54
13324,6610,176,1,396.51
13325,6611,452,2,503.74
13326,6611,252,4,497.23
13327,6611,399,10,527.7
13328,6612,208,3,614.51
13329,6613,397,2,493.45
13330,6614,134,1,73.72
13331,6614,46,2,72.8
13332,6615,404,1,132.17
13333,6616,493,1,75.13
13334,6616,173,4,94.42
13335,6617,49,1,426.84
13336,6618,403,5,82.88
13337,6618,366,2,390.8
13338,6618,489,1,679.71
13339,6619,94,1,111.78
13340,6619,43,2,91.72
13341,6620,443,5,325.91
13342,6621,298,1,156.42
13343,6621,77,1,89.5
13344,6622,173,1,94.42
13345,6622,206,4,171.56
13346,6622,421,2,338.45
13347,6622,380,1,40.35
13348,6623,228,1,251.67
13349,6623,105,2,76.8
13350,6623,177,3,817.32
13351,6624,41,10,82.54
13352,6625,386,1,108.24
13353,6625,48,1,622.0
13354,6626,391,1,238.22
13355,6626,338,2,181.16
13356,6626,293,2,435.34
13357,6627,344,4,30.43
13358,6628,14,3,303.95
13359,6628,226,1,369.6
13360,6628,279,2,93.79
13361,6628,41,3,82.54
13362,6628,238,2,373.62
13363,6629,114,3,231.58
13364,6629,14,2,303.95
13365,6629,73,1,811.66
13366,6630,59,1,298.82
13367,6631,152,1,192.78
13368,6631,354,4,865.44
13369,6632,111,1,72.29
13370,6632,217,4,35.42
13371,6632,79,3,78.96
13372,6632,191,2,696.51
13373,6633,349,2,652.75
13374,6633,95,4,4.84
13375,6634,434,2,83.12
13376,6634,188,1,897.21
13377,6634,51,2,640.49
13378,6634,224,4,190.2
13379,6635,369,5,136.06
13380,6635,38,5,86.52
13381,6635,61,2,219.1
13382,6635,186,2,38.1
13383,6635,162,1,33.55
13384,6636,287,1,298.21
13385,6637,420,1,118.41
13386,6637,281,1,261.74
13387,6638,437,3,195.02
13388,6639,456,5,226.05
13389,6640,366,3,390.8
13390,6640,136,4,176.44
13391,6641,475,1,45.97
13392,6641,125,3,288.32
13393,6641,207,1,566.96
13394,6642,13,2,303.23
13395,6642,381,1,480.97
13396,6643,446,1,230.08
13397,6644,443,3,325.91
13398,6645,219,3,873.04
13399,6645,256,2,674.31
13400,6645,460,1,124.95
13401,6645,348,1,50.69
13402,6645,406,2,515.29
13403,6646,81,3,80.53
13404,6647,74,5,164.14
13405,6648,181,1,139.69
13406,6648,176,3,396.51
13407,6649,428,1,26.22
13408,6650,371,1,209.65
13409,6651,82,1,128.83
13410,6651,248,2,140.85
13411,6652,70,2,290.25
13412,6653,287,1,298.21
13413,6653,177,1,817.32
13414,6653,10,2,8.25
13415,6654,364,3,152.98
13416,6655,307,1,219.51
13417,6655,462,1,174.45
13418,6655,455,1,403.59
13419,6655,326,1,494.26
13420,6655,340,1,105.62
13421,6656,139,1,605.17
13422,6657,278,1,416.87
13423,6657,458,10,365.09
13424,6658,266,3,113.71
13425,6658,141,1,156.88
13426,6659,99,2,44.8
13427,6659,125,4,288.32
13428,6659,251,1,597.36
13429,6659,266,3,113.71
13430,6660,421,1,338.45
13431,6660,203,1,343.6
13432,6661,429,3,614.53
13433,6661,144,2,512.26
13434,6662,41,1,82.54
13435,6662,458,3,365.09
13436,6662,443,2,325.91
13437,6663,116,2,63.07
13438,6663,72,4,42.98
13439,6664,26,1,440.71
13440,6664,80,1,179.59
13441,6665,430,2,305.62
13442,6666,116,3,63.07
13443,6667,407,1,66.03
13444,6667,271,2,76.27
13445,6667,370,5,92.57
13446,6668,33,3,59.59
13447,6669,420,2,118.41
13448,6669,400,2,11.13
13449,6669,486,1,44.61
13450,6669,407,1,66.03
13451,6670,373,3,77.8
13452,6670,187,2,414.86
13453,6670,80,1,179.59
13454,6671,121,2,221.78
13455,6672,61,3,219.1
13456,6673,27,1,56.59
13457,6673,18,3,158.44
13458,6673,481,3,693.66
13459,6673,76,3,101.51
13460,6673,8,4,561.74
13461,6674,491,2,176.28
13462,6674,473,2,529.49
13463,6674,230,1,85.72
13464,6674,288,3,129.13
13465,6674,411,1,635.76
13466,6675,315,1,236.51
13467,6676,133,1,494.4
13468,6676,356,1,18.17
13469,6676,410,10,758.98
13470,6677,114,10,231.58
13471,6677,122,1,422.61
13472,6678,312,2,326.23
13473,6679,381,1,480.97
13474,6679,374,1,726.13
13475,6680,224,1,190.2
13476,6681,488,3,748.03
13477,6682,87,10,80.96
13478,6682,52,1,71.07
13479,6683,229,2,127.45
13480,6683,445,2,242.5
13481,6683,374,3,726.13
13482,6683,299,2,267.44
13483,6684,105,1,76.8
13484,6684,359,2,152.17
13485,6685,303,2,173.1
13486,6685,152,1,192.78
13487,6686,406,1,515.29
13488,6687,443,3,325.91
13489,6687,181,5,139.69
13490,6688,394,1,300.02
13491,6688,427,1,509.6
13492,6689,65,3,346.21
13493,6690,100,3,189.16
13494,6690,230,3,85.72
13495,6691,63,4,296.46
13496,6692,137,2,136.0
13497,6693,251,4,597.36
13498,6693,439,3,112.89
13499,6693,91,4,81.39
13500,6693,195,1,144.68
13501,6693,115,2,315.13
13502,6694,336,1,205.95
13503,6694,307,1,219.51
13504,6694,359,1,152.17
13505,6694,397,1,493.45
13506,6695,38,5,86.52
13507,6696,86,10,143.84
13508,6697,221,1,9.51
13509,6698,120,2,99.54
13510,6698,479,2,197.45
13511,6698,48,1,622.0
13512,6698,266,2,113.71
13513,6699,170,1,12.51
13514,6700,36,3,46.74
13515,6700,290,2,210.92
13516,6700,411,2,635.76
13517,6701,258,2,147.2
13518,6701,300,3,398.0
13519,6701,388,4,468.54
13520,6701,218,1,860.42
13521,6701,66,3,115.15
13522,6702,179,1,89.56
13523,6702,411,1,635.76
13524,6702,327,1,105.91
13525,6703,304,3,601.89
13526,6703,376,1,221.3
13527,6703,250,1,29.2
13528,6704,262,1,125.25
13529,6704,285,4,266.58
13530,6705,338,3,181.16
13531,6705,139,1,605.17
13532,6706,383,2,269.22
13533,6707,139,2,605.17
13534,6708,347,2,307.62
13535,6709,220,3,242.11
13536,6710,489,3,679.71
13537,6711,350,1,76.01
13538,6711,229,1,127.45
13539,6712,40,4,158.63
13540,6712,471,3,431.71
13541,6713,243,4,66.76
13542,6714,265,1,194.81
13543,6714,317,2,235.81
13544,6714,490,4,170.93
13545,6714,269,3,333.2
13546,6715,8,4,561.74
13547,6715,204,1,448.88
13548,6715,250,4,29.2
13549,6716,413,2,43.75
13550,6717,284,2,129.83
13551,6717,250,1,29.2
13552,6717,378,1,576.23
13553,6717,163,2,499.6
13554,6717,173,5,94.42
13555,6718,232,3,164.23
13556,6718,247,3,128.29
13557,6719,230,1,85.72
13558,6719,60,3,310.72
13559,6719,232,2,164.23
13560,6719,420,2,118.41
13561,6720,324,1,68.81
13562,6721,161,10,99.58
13563,6721,140,1,417.82
13564,6722,130,2,375.9
13565,6723,68,3,108.12
13566,6723,305,1,279.24
13567,6723,282,3,46.6
13568,6724,100,3,189.16
13569,6725,412,3,151.83
13570,6725,283,2,342.71
13571,6726,407,2,66.03
13572,6727,384,1,274.41
13573,6727,124,1,349.93
13574,6727,423,10,118.83
13575,6728,489,1,679.71
13576,6729,237,10,185.62
13577,6729,342,1,180.76
13578,6729,32,1,352.91
13579,6729,22,2,41.53
13580,6729,68,2,108.12
13581,6730,487,3,174.51
13582,6731,213,1,396.0
13583,6732,315,1,236.51
13584,6733,25,1,168.23
13585,6733,79,3,78.96
13586,6734,128,3,144.51
13587,6734,12,1,512.68
13588,6734,277,1,426.11
13589,6734,307,1,219.51
13590,6735,154,5,149.34
13591,6735,62,1,199.45
13592,6736,309,1,122.55
13593,6736,98,1,701.11
13594,6737,119,5,266.42
13595,6738,109,1,33.57
13596,6739,228,2,251.67
13597,6740,450,1,402.89
13598,6740,397,1,493.45
13599,6741,446,5,230.08
13600,6741,333,2,595.57
13601,6742,273,2,191.99
13602,6742,457,1,35.21
13603,6742,100,2,189.16
13604,6743,373,1,77.8
13605,6743,257,5,220.77
13606,6744,151,1,217.95
13607,6745,311,2,194.73
13608,6745,94,5,111.78
13609,6746,111,1,72.29
13610,6746,108,1,651.81
13611,6746,489,3,679.71
13612,6747,468,1,409.81
13613,6748,462,2,174.45
13614,6748,486,1,44.61
13615,6749,344,1,30.43
13616,6749,153,1,189.05
13617,6750,431,1,11.49
13618,6750,223,1,382.24
13619,6750,19,1,616.99
13620,6751,193,5,98.96
13621,6751,161,1,99.58
13622,6752,297,3,124.55
13623,6752,161,5,99.58
13624,6752,4,10,64.38
13625,6753,457,1,35.21
13626,6754,444,1,896.05
13627,6755,65,1,346.21
13628,6756,91,1,81.39
13629,6757,282,1,46.6
13630,6757,82,1,128.83
13631,6758,304,3,601.89
13632,6758,344,1,30.43
13633,6758,284,1,129.83
13634,6759,14,1,303.95
13635,6759,486,2,44.61
13636,6759,290,1,210.92
13637,6759,226,1,369.6
13638,6760,167,1,24.93
13639,6761,119,10,266.42
13640,6761,88,3,210.22
13641,6761,343,3,142.71
13642,6762,384,1,274.41
13643,6763,142,1,156.79
13644,6764,276,1,131.66
13645,6765,361,3,174.07
13646,6766,313,3,169.73
13647,6766,480,4,154.73
13648,6766,104,1,15.59
13649,6767,18,1,158.44
13650,6768,112,4,144.06
13651,6769,411,4,635.76
13652,6770,80,1,179.59
13653,6771,428,1,26.22
13654,6772,179,3,89.56
13655,6772,344,1,30.43
13656,6772,471,2,431.71
13657,6773,163,2,499.6
13658,6773,424,2,79.2
13659,6773,348,4,50.69
13660,6774,182,10,279.74
13661,6774,316,1,804.71
13662,6774,367,3,67.14
13663,6775,102,4,194.6
13664,6775,317,2,235.81
13665,6776,203,1,343.6
13666,6777,313,2,169.73
13667,6777,416,2,139.45
13668,6778,322,1,216.99
13669,6778,253,3,284.35
13670,6778,148,3,537.13
13671,6779,319,1,32.23
13672,6779,234,3,559.78
13673,6779,298,4,156.42
13674,6780,108,1,651.81
13675,6781,296,1,176.24
13676,6781,481,2,693.66
13677,6781,164,1,215.06
13678,6781,135,1,58.8
13679,6782,192,1,14.39
13680,6782,265,2,194.81
13681,6783,243,4,66.76
13682,6784,325,2,35.57
13683,6785,90,1,15.17
13684,6785,218,3,860.42
13685,6786,444,1,896.05
13686,6786,14,1,303.95
13687,6786,323,5,13.73
13688,6786,94,4,111.78
13689,6787,422,3,83.67
13690,6788,448,4,64.06
13691,6788,368,3,421.98
13692,6789,369,5,136.06
13693,6790,333,4,595.57
